ID,DESCRIPTION,DESCRIPTION.1,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g),Energy_Factor,Score_Protein (g),"Score_Fiber, total dietary (g)","Score_Vitamin A, RAE (mcg_RAE)",Score_Vitamin C (mg),Score_Vitamin E (alpha-tocopherol) (mg),Score_Calcium (mg),"Score_Iron
(mg)",Score_Magnesium (mg),Score_Potassium (mg),Total_NRF9,"Score_Fatty acids, total saturated (g)",Score_Added Sugar (g),Score_Sodium (mg),Total_LIM,NRF9.3_Score,Label_Text,Label_Value
24134150,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten","Chicken leg, drumstick and thigh, grilled with sauce, skin eaten",219,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.69,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.16,1.3,0.0,18.64,0.2,13,0.1,0.53,14,0.98,20,240,3.107,578,5.460000000000001,0.45662100456621,17.02283105022831,0.32615786040443573,0.6595636732623034,0.050735667174023336,1.6133942161339418,0.49174569722514927,2.486047691527143,2.174385736029571,2.3316817254444766,27.156543317429353,7.0936073059360725,4.986301369863014,11.475084375620408,23.554993051419494,3.601550266009859,Bad,0
24134151,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten","Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",183,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.3,0.0,19.63,0.2,8,0.1,0.52,14,1.02,21,251,1.858,582,5.460000000000001,0.546448087431694,21.453551912568308,0.39032006245121004,0.4857316332726169,0.060716454159077116,1.8943533697632062,0.5884825556956704,3.0965391621129332,2.7322404371584703,2.9182653179862807,33.62020090516777,5.076502732240438,5.9672131147541,13.827512473271561,24.8712283202661,8.748972584901672,Bad,0
24134300,"Chicken leg, drumstick and thigh, sauteed, skin eaten","Chicken leg, drumstick and thigh, sauteed, skin eaten",227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,3.29,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.88,0.0,0.0,22.65,0.0,14,0.0,0.42,10,1.06,21,244,3.738,414,0.0,0.44052863436123346,19.955947136563875,0.0,0.6852667645619187,0.0,1.2334801762114538,0.33886818027787186,2.594224180127264,2.2026431718061676,2.28699971881151,29.297429328360064,8.233480176211453,0.0,7.929515418502202,16.162995594713657,13.134433733646407,Medium,1
24134301,"Chicken leg, drumstick and thigh, sauteed, skin not eaten","Chicken leg, drumstick and thigh, sauteed, skin not eaten",182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.87,0.0,7,0.0,0.41,10,1.11,23,257,2.206,419,0.0,0.5494505494505495,26.230769230769234,0.0,0.4273504273504274,0.0,1.5018315018315018,0.422654268808115,3.3882783882783887,3.0088958660387233,3.004442366144494,37.98422204922088,6.060439560439561,0.0,10.009555661729577,16.069995222169137,21.914226827051746,Medium,1
24137300,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten","Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,2.65,2.63,0.0,0.0,0.0,2.63,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,3.18,0.0,0.0,19.0,0.2,12,0.0,0.98,15,1.24,19,205,3.767,353,0.0,0.3861003861003861,14.671814671814673,0.2757859900717044,0.5148005148005148,0.0,2.522522522522523,0.44550044550044554,2.6598026598026596,1.746644603787461,1.6840548755442373,24.52092628384422,7.272200772200772,0.0,5.925801577975491,13.198002350176264,11.322923933667955,Medium,1
24137301,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten","Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,23.92,0.0,7,0.0,0.41,10,1.11,23,257,2.211,343,0.0,0.546448087431694,26.14207650273224,0.0,0.4250151791135398,0.0,1.4936247723132967,0.4203446826397647,3.3697632058287805,2.992453812125943,2.9880246482967094,37.83130280305028,6.040983606557377,0.0,8.14920408648135,14.190187693038727,23.64111511001155,Medium,1
24137310,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten","Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,2.97,2.96,0.0,0.0,0.0,2.96,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.54,0.0,0.0,20.96,0.2,13,0.0,0.41,14,1.21,21,226,3.418,428,0.0,0.4424778761061947,18.548672566371682,0.31605562579013907,0.6391347099311702,0.0,1.2094395280235988,0.4765146358066712,2.974434611602754,2.212389380530974,2.127659574468085,28.504300632525066,7.561946902654867,0.0,8.233936129280492,15.79588303193536,12.708417600589707,Medium,1
24137311,"Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten","Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten",182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.87,0.0,7,0.0,0.41,10,1.11,23,257,2.206,419,0.0,0.5494505494505495,26.230769230769234,0.0,0.4273504273504274,0.0,1.5018315018315018,0.422654268808115,3.3882783882783887,3.0088958660387233,3.004442366144494,37.98422204922088,6.060439560439561,0.0,10.009555661729577,16.069995222169137,21.914226827051746,Medium,1
24140210,"Chicken drumstick, NS as to cooking method, skin eaten","Chicken drumstick, NS as to cooking method, skin eaten",206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,25.65,0.0,17,0.0,0.51,22,1.02,23,279,2.855,392,0.0,0.4854368932038835,24.90291262135922,0.0,0.9169363538295578,0.0,1.650485436893204,0.8215085884988798,2.750809061488673,2.6583448913546,2.881636025614543,36.58263297903868,6.9296116504854375,0.0,8.273533136344449,15.203144786829887,21.37948819220879,Medium,1
24140220,"Chicken drumstick, NS as to cooking method, skin not eaten","Chicken drumstick, NS as to cooking method, skin not eaten",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3.53,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,0.0,10,0.0,0.54,20,1.05,23,291,1.573,403,0.0,0.5813953488372093,32.22093023255814,0.0,0.6459948320413437,0.0,2.0930232558139537,0.8944543828264759,3.391472868217055,3.1838316722037656,3.5997031172686795,46.02941036092942,4.5726744186046515,0.0,10.187057633973712,14.759732052578364,31.269678308351054,Medium,1
24142300,"Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw","Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw",190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.47,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,23.21,0.0,12,0.0,0.19,11,1.1,22,246,2.724,353,0.0,0.5263157894736842,24.431578947368422,0.0,0.7017543859649122,0.0,0.6666666666666666,0.44534412955465585,3.216374269005848,2.756892230576441,2.7547592385218365,34.97336986765878,7.1684210526315795,0.0,8.077803203661327,15.246224256292907,19.727145611365877,Medium,1
24142301,"Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw","Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw",154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.51,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,6,0.0,0.18,11,1.13,22,254,1.496,358,0.0,0.6493506493506493,31.2987012987013,0.0,0.4329004329004329,0.0,0.7792207792207793,0.5494505494505494,4.076479076479076,3.401360544217687,3.509256700746062,44.04736938171589,4.857142857142857,0.0,10.1072840203275,14.964426877470355,29.082942504245533,Medium,1
24142310,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked","Chicken drumstick, baked or broiled, skin eaten, from pre-cooked",206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,25.65,0.0,17,0.0,0.51,22,1.02,23,279,2.855,392,0.0,0.4854368932038835,24.90291262135922,0.0,0.9169363538295578,0.0,1.650485436893204,0.8215085884988798,2.750809061488673,2.6583448913546,2.881636025614543,36.58263297903868,6.9296116504854375,0.0,8.273533136344449,15.203144786829887,21.37948819220879,Medium,1
24142311,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked","Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3.53,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,0.0,10,0.0,0.54,20,1.05,23,291,1.573,403,0.0,0.5813953488372093,32.22093023255814,0.0,0.6459948320413437,0.0,2.0930232558139537,0.8944543828264759,3.391472868217055,3.1838316722037656,3.5997031172686795,46.02941036092942,4.5726744186046515,0.0,10.187057633973712,14.759732052578364,31.269678308351054,Medium,1
24142320,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant","Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant",203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,3.39,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.93,0.0,0.0,22.66,0.0,12,0.0,0.42,11,1.08,21,240,2.929,503,0.0,0.49261083743842365,22.32512315270936,0.0,0.6568144499178982,0.0,1.3793103448275863,0.4168245547555892,2.9556650246305423,2.4630541871921183,2.5154595954302486,32.71225130946334,7.214285714285714,0.0,10.773184836153352,17.987470550439067,14.724780759024274,Medium,1
24142321,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant","Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant",168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,3.42,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.52,0.0,6,0.0,0.41,11,1.11,21,248,1.731,507,0.0,0.5952380952380952,28.000000000000004,0.0,0.3968253968253968,0.0,1.6269841269841272,0.5036630036630036,3.6706349206349214,2.976190476190476,3.1408308004052685,40.31512872470319,5.151785714285715,0.0,13.12111801242236,18.272903726708073,22.04222499799512,Medium,1
24142400,"Chicken drumstick, rotisserie, skin eaten","Chicken drumstick, rotisserie, skin eaten",206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,25.65,0.0,17,0.0,0.51,22,1.02,23,279,2.855,392,0.0,0.4854368932038835,24.90291262135922,0.0,0.9169363538295578,0.0,1.650485436893204,0.8215085884988798,2.750809061488673,2.6583448913546,2.881636025614543,36.58263297903868,6.9296116504854375,0.0,8.273533136344449,15.203144786829887,21.37948819220879,Medium,1
24142401,"Chicken drumstick, rotisserie, skin not eaten","Chicken drumstick, rotisserie, skin not eaten",172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3.53,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,0.0,10,0.0,0.54,20,1.05,23,291,1.573,403,0.0,0.5813953488372093,32.22093023255814,0.0,0.6459948320413437,0.0,2.0930232558139537,0.8944543828264759,3.391472868217055,3.1838316722037656,3.5997031172686795,46.02941036092942,4.5726744186046515,0.0,10.187057633973712,14.759732052578364,31.269678308351054,Medium,1
24142500,"Chicken drumstick, grilled without sauce, skin eaten","Chicken drumstick, grilled without sauce, skin eaten",203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.94,0.0,0.0,22.7,0.0,12,0.0,0.42,11,1.08,21,240,2.935,427,0.0,0.49261083743842365,22.364532019704434,0.0,0.6568144499178982,0.0,1.3793103448275863,0.4168245547555892,2.9556650246305423,2.4630541871921183,2.5154595954302486,32.751660176458415,7.2290640394088665,0.0,9.14542728635682,16.37449132576569,16.377168850692726,Medium,1
24142501,"Chicken drumstick, grilled without sauce, skin not eaten","Chicken drumstick, grilled without sauce, skin not eaten",168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.57,0.0,6,0.0,0.41,11,1.11,21,249,1.735,432,0.0,0.5952380952380952,28.05952380952381,0.0,0.3968253968253968,0.0,1.6269841269841272,0.5036630036630036,3.6706349206349214,2.976190476190476,3.1534954407294835,40.38731717455122,5.163690476190476,0.0,11.180124223602487,16.343814699792965,24.043502474758256,Medium,1
24142510,"Chicken drumstick, grilled with sauce, skin eaten","Chicken drumstick, grilled with sauce, skin eaten",200,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2.77,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.76,1.3,0.0,18.68,0.2,11,0.1,0.53,15,1.0,20,237,2.454,588,5.460000000000001,0.5,18.68,0.35714285714285715,0.6111111111111112,0.05555555555555555,1.7666666666666668,0.576923076923077,2.7777777777777777,2.380952380952381,2.5212765957446805,29.727406021874106,6.135,5.460000000000001,12.782608695652172,24.37760869565217,5.349797326221935,Bad,0
24142511,"Chicken drumstick, grilled with sauce, skin not eaten","Chicken drumstick, grilled with sauce, skin not eaten",171,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.3,0.0,19.39,0.2,7,0.1,0.52,15,1.02,20,245,1.474,592,5.460000000000001,0.5847953216374269,22.678362573099413,0.4177109440267335,0.4548408057179987,0.0649772579597141,2.02729044834308,0.6747638326585694,3.313840155945419,2.7847396268448894,3.0484011447057355,35.46492678930156,4.309941520467836,6.385964912280702,15.05212306127638,25.74802949402492,9.716897295276638,Bad,0
24143210,"Chicken drumstick, stewed, skin eaten","Chicken drumstick, stewed, skin eaten",186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,22.54,0.0,12,0.0,0.17,12,0.93,21,227,2.916,417,0.0,0.5376344086021505,24.236559139784944,0.0,0.7168458781362006,0.0,0.6093189964157707,0.49627791563275436,2.7777777777777777,2.6881720430107525,2.5966598032486843,34.12161155400688,7.838709677419355,0.0,9.747545582047685,17.58625525946704,16.53535629453984,Medium,1
24143220,"Chicken drumstick, stewed, skin not eaten","Chicken drumstick, stewed, skin not eaten",155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71,0.0,7,0.0,0.17,12,0.93,22,237,1.587,423,0.0,0.6451612903225806,30.593548387096774,0.0,0.5017921146953405,0.0,0.7311827956989247,0.5955334987593052,3.3333333333333335,3.3794162826420893,3.2532601235415237,42.388066535767294,5.119354838709677,0.0,11.865357643758765,16.984712482468442,25.40335405329885,Medium,1
24144300,"Chicken drumstick, sauteed, skin eaten","Chicken drumstick, sauteed, skin eaten",203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.94,0.0,0.0,22.7,0.0,12,0.0,0.42,11,1.08,21,240,2.935,427,0.0,0.49261083743842365,22.364532019704434,0.0,0.6568144499178982,0.0,1.3793103448275863,0.4168245547555892,2.9556650246305423,2.4630541871921183,2.5154595954302486,32.751660176458415,7.2290640394088665,0.0,9.14542728635682,16.37449132576569,16.377168850692726,Medium,1
24144301,"Chicken drumstick, sauteed, skin not eaten","Chicken drumstick, sauteed, skin not eaten",168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.57,0.0,6,0.0,0.41,11,1.11,21,249,1.735,432,0.0,0.5952380952380952,28.05952380952381,0.0,0.3968253968253968,0.0,1.6269841269841272,0.5036630036630036,3.6706349206349214,2.976190476190476,3.1534954407294835,40.38731717455122,5.163690476190476,0.0,11.180124223602487,16.343814699792965,24.043502474758256,Medium,1
24147300,"Chicken drumstick, fried, coated, skin / coating eaten, from raw","Chicken drumstick, fried, coated, skin / coating eaten, from raw",240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,2.73,2.71,0.0,0.0,0.0,2.71,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.83,0.0,0.0,19.05,0.2,11,0.0,0.98,16,1.25,19,202,3.126,363,0.0,0.4166666666666667,15.875000000000004,0.29761904761904767,0.5092592592592593,0.0,2.722222222222222,0.5128205128205128,2.893518518518519,1.884920634920635,1.7907801418439717,26.48614033720417,6.5125,0.0,6.576086956521738,13.088586956521738,13.397553380682432,Medium,1
24147301,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw","Chicken drumstick, fried, coated, skin / coating not eaten, from raw",169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.44,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,23.61,0.0,6,0.0,0.41,11,1.11,21,249,1.738,356,0.0,0.591715976331361,27.94082840236686,0.0,0.39447731755424065,0.0,1.6173570019723866,0.5006827492034593,3.6489151873767263,2.9585798816568047,3.134835704393806,40.195676244524286,5.1420118343195265,0.0,9.158734242346283,14.30074607666581,25.894930167858476,Medium,1
24147302,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw","Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw",211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,2.75,2.73,0.0,0.0,0.0,2.73,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,19.7,0.2,6,0.0,0.97,16,1.28,19,209,2.164,443,0.0,0.47393364928909953,18.672985781990523,0.3385240352064997,0.315955766192733,0.0,3.0647709320695102,0.5833029529711994,3.3701948393891525,2.1439855563078316,2.1074921851366337,30.597212049264087,5.127962085308058,0.0,9.12837420152483,14.256336286832887,16.3408757624312,Medium,1
24147310,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked","Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,2.58,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.81,0.0,0.0,18.25,0.3,10,0.0,1.08,17,1.29,19,194,3.154,479,0.0,0.4065040650406504,14.83739837398374,0.4355400696864111,0.45167118337850043,0.0,2.9268292682926833,0.531582238899312,2.9132791327913283,1.8389469608981805,1.6779103961252377,25.613157624055393,6.4105691056910565,0.0,8.465889006716154,14.87645811240721,10.736699511648183,Medium,1
24147311,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked","Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.43,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,23.57,0.0,6,0.0,0.41,11,1.11,21,249,1.735,432,0.0,0.5952380952380952,28.05952380952381,0.0,0.3968253968253968,0.0,1.6269841269841272,0.5036630036630036,3.6706349206349214,2.976190476190476,3.1534954407294835,40.38731717455122,5.163690476190476,0.0,11.180124223602487,16.343814699792965,24.043502474758256,Medium,1
24147320,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant","Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,2.13,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.01,0.0,0.0,9.85,2.58,0.0,0.0,17.73,0.6,19,0.0,0.87,26,1.19,20,212,4.284,625,0.0,0.3472222222222222,12.3125,0.744047619047619,0.7330246913580247,0.0,2.013888888888889,0.6944444444444444,2.2955246913580245,1.6534391534391533,1.566193853427896,22.013063341964052,7.4375,0.0,9.435386473429952,16.87288647342995,5.140176868534102,Bad,0
24147321,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant","Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,2.59,2.57,0.0,0.0,0.0,2.57,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,21.78,0.2,10,0.0,0.87,20,1.22,21,242,2.337,546,0.0,0.4716981132075472,20.547169811320757,0.3369272237196766,0.5241090146750524,0.0,2.7358490566037736,0.7256894049346879,3.19706498951782,2.3584905660377355,2.4287434765154554,32.854043543324956,5.511792452830189,0.0,11.197703035274815,16.709495488105006,16.14454805521995,Medium,1
24147400,"Chicken drumstick, baked, coated, skin / coating eaten","Chicken drumstick, baked, coated, skin / coating eaten",204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,3.06,3.05,0.0,0.0,0.0,3.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.9,0.0,0.0,21.01,0.2,11,0.0,0.41,15,1.23,21,223,2.697,439,0.0,0.49019607843137253,20.598039215686274,0.350140056022409,0.5991285403050108,0.0,1.3398692810457515,0.5656108597285068,3.349673202614379,2.4509803921568625,2.3258239465999164,31.57926549415911,6.610294117647059,0.0,9.356351236146631,15.966645353793691,15.612620140365419,Medium,1
